card_id,product_id,name,set_id,set_name,number,rarity,pairing,premium_price,base_price,ratio,gap_usd,flags
swsh12pt5-146,478206,Ultra Ball,swsh12pt5,Crown Zenith,146,Uncommon,Reverse Holofoil / Normal,0.47,0.19,2.4736842105263155,0.27999999999999997,penny
swsh12pt5-74,478207,Lycanroc,swsh12pt5,Crown Zenith,74,Rare,Reverse Holofoil / Normal,0.29,0.19,1.526315789473684,0.09999999999999998,penny
swsh12pt5-75,478208,Koffing,swsh12pt5,Crown Zenith,75,Common,Reverse Holofoil / Normal,0.3,0.06,5.0,0.24,penny
swsh12pt5-77,478215,Purrloin,swsh12pt5,Crown Zenith,77,Common,Reverse Holofoil / Normal,0.42,0.08,5.25,0.33999999999999997,penny
swsh12pt5-78,478217,Liepard,swsh12pt5,Crown Zenith,78,Rare,Reverse Holofoil / Normal,0.32,0.19,1.6842105263157894,0.13,penny
swsh12pt5-79,478218,Krokorok,swsh12pt5,Crown Zenith,79,Uncommon,Reverse Holofoil / Normal,0.34,0.09,3.777777777777778,0.25,penny
swsh12pt5-80,478219,Pangoro,swsh12pt5,Crown Zenith,80,Rare,Reverse Holofoil / Normal,0.3,0.15,2.0,0.15,penny
swsh12pt5-81,478220,Skrelp,swsh12pt5,Crown Zenith,81,Common,Reverse Holofoil / Normal,0.38,0.15,2.5333333333333337,0.23,penny
swsh12pt5-85,478221,Galarian Perrserker,swsh12pt5,Crown Zenith,85,Rare,Reverse Holofoil / Normal,0.36,0.2,1.7999999999999998,0.15999999999999998,penny
swsh12pt5-82,478222,Dragalge,swsh12pt5,Crown Zenith,82,Rare,Reverse Holofoil / Normal,0.34,0.28,1.2142857142857142,0.06,penny
swsh12pt5-86,478223,Scizor,swsh12pt5,Crown Zenith,86,Rare,Reverse Holofoil / Normal,0.5,0.21,2.380952380952381,0.29000000000000004,penny
swsh12pt5-87,478224,Aron,swsh12pt5,Crown Zenith,87,Common,Reverse Holofoil / Normal,0.4,0.16,2.5,0.24000000000000002,penny
swsh12pt5-88,478225,Lairon,swsh12pt5,Crown Zenith,88,Uncommon,Reverse Holofoil / Normal,0.32,0.14,2.2857142857142856,0.18,penny
swsh12pt5-90,478228,Metang,swsh12pt5,Crown Zenith,90,Uncommon,Reverse Holofoil / Normal,0.3,0.12,2.5,0.18,penny
swsh12pt5-91,478229,Pawniard,swsh12pt5,Crown Zenith,91,Common,Reverse Holofoil / Normal,0.29,0.04,7.249999999999999,0.24999999999999997,penny
swsh12pt5-92,478230,Pawniard,swsh12pt5,Crown Zenith,92,Common,Reverse Holofoil / Normal,0.53,0.2,2.65,0.33,penny
swsh12pt5-93,478231,Bisharp,swsh12pt5,Crown Zenith,93,Uncommon,Reverse Holofoil / Normal,0.32,0.07,4.571428571428571,0.25,penny
sv1-13,475417,Sprigatito,sv1,Scarlet & Violet,13,Common,Reverse Holofoil / Normal,0.28,0.19,1.473684210526316,0.09000000000000002,penny
sv1-36,475418,Fuecoco,sv1,Scarlet & Violet,36,Common,Reverse Holofoil / Normal,0.17,0.15,1.1333333333333335,0.020000000000000018,penny
sv1-52,475419,Quaxly,sv1,Scarlet & Violet,52,Common,Reverse Holofoil / Normal,0.23,0.11,2.090909090909091,0.12000000000000001,penny
sv1-192,475443,Rock Chestplate,sv1,Scarlet & Violet,192,Uncommon,Reverse Holofoil / Normal,0.2,0.15,1.3333333333333335,0.05000000000000002,penny
sv1-155,485108,Lechonk,sv1,Scarlet & Violet,155,Common,Reverse Holofoil / Normal,0.24,0.12,2.0,0.12,penny
sv1-136,485867,Maschiff,sv1,Scarlet & Violet,136,Common,Reverse Holofoil / Normal,0.2,0.11,1.8181818181818183,0.09000000000000001,penny
sv1-137,485871,Mabosstiff,sv1,Scarlet & Violet,137,Uncommon,Reverse Holofoil / Normal,0.27,0.09,3.0000000000000004,0.18000000000000002,penny
sv1-11,487053,Skiddo,sv1,Scarlet & Violet,11,Common,Reverse Holofoil / Normal,0.14,0.1,1.4000000000000001,0.04000000000000001,penny
sv1-95,487054,Dedenne,sv1,Scarlet & Violet,95,Common,Reverse Holofoil / Normal,0.29,0.19,1.526315789473684,0.09999999999999998,penny
sv1-126,487055,Grimer,sv1,Scarlet & Violet,126,Common,Reverse Holofoil / Normal,0.13,0.12,1.0833333333333335,0.010000000000000009,penny
sv1-130,487056,Croagunk,sv1,Scarlet & Violet,130,Common,Reverse Holofoil / Normal,0.15,0.09,1.6666666666666667,0.06,penny
sv1-1,487828,Pineco,sv1,Scarlet & Violet,1,Common,Reverse Holofoil / Normal,0.18,0.11,1.6363636363636362,0.06999999999999999,penny
sv1-2,487831,Heracross,sv1,Scarlet & Violet,2,Uncommon,Reverse Holofoil / Normal,0.22,0.1,2.1999999999999997,0.12,penny
sv1-3,487832,Shroomish,sv1,Scarlet & Violet,3,Common,Reverse Holofoil / Normal,0.17,0.12,1.4166666666666667,0.05000000000000002,penny
sv1-4,487833,Breloom,sv1,Scarlet & Violet,4,Uncommon,Reverse Holofoil / Normal,0.27,0.14,1.9285714285714286,0.13,penny
sv1-5,487834,Cacnea,sv1,Scarlet & Violet,5,Common,Reverse Holofoil / Normal,0.25,0.18,1.3888888888888888,0.07,penny
sv1-6,487836,Cacturne,sv1,Scarlet & Violet,6,Uncommon,Reverse Holofoil / Normal,0.24,0.1,2.4,0.13999999999999999,penny
sv1-7,487838,Tropius,sv1,Scarlet & Violet,7,Common,Reverse Holofoil / Normal,0.17,0.1,1.7,0.07,penny
sv1-8,487839,Scatterbug,sv1,Scarlet & Violet,8,Common,Reverse Holofoil / Normal,0.17,0.11,1.5454545454545456,0.06000000000000001,penny
sv1-9,487840,Spewpa,sv1,Scarlet & Violet,9,Common,Reverse Holofoil / Normal,0.13,0.11,1.1818181818181819,0.020000000000000004,penny
sv1-10,487842,Vivillon,sv1,Scarlet & Violet,10,Uncommon,Reverse Holofoil / Normal,0.3,0.11,2.727272727272727,0.19,penny
sv1-12,487843,Gogoat,sv1,Scarlet & Violet,12,Common,Reverse Holofoil / Normal,0.15,0.13,1.1538461538461537,0.01999999999999999,penny
sv1-14,487846,Floragato,sv1,Scarlet & Violet,14,Uncommon,Reverse Holofoil / Normal,0.25,0.12,2.0833333333333335,0.13,penny
sv1-16,487851,Tarountula,sv1,Scarlet & Violet,16,Common,Reverse Holofoil / Normal,0.18,0.14,1.2857142857142856,0.03999999999999998,penny
sv1-17,487854,Tarountula,sv1,Scarlet & Violet,17,Common,Reverse Holofoil / Normal,0.21,0.08,2.625,0.13,penny
sv1-18,487855,Tarountula,sv1,Scarlet & Violet,18,Common,Reverse Holofoil / Normal,0.22,0.1,2.1999999999999997,0.12,penny
sv1-20,487857,Smoliv,sv1,Scarlet & Violet,20,Common,Reverse Holofoil / Normal,0.2,0.14,1.4285714285714286,0.06,penny
sv1-21,487858,Smoliv,sv1,Scarlet & Violet,21,Common,Reverse Holofoil / Normal,0.18,0.13,1.3846153846153846,0.04999999999999999,penny
sv1-22,487859,Dolliv,sv1,Scarlet & Violet,22,Common,Reverse Holofoil / Normal,0.16,0.12,1.3333333333333335,0.04000000000000001,penny
sv1-24,487861,Toedscool,sv1,Scarlet & Violet,24,Common,Reverse Holofoil / Normal,0.2,0.15,1.3333333333333335,0.05000000000000002,penny
sv1-25,487862,Toedscool,sv1,Scarlet & Violet,25,Common,Reverse Holofoil / Normal,0.18,0.11,1.6363636363636362,0.06999999999999999,penny
sv1-26,487864,Toedscruel,sv1,Scarlet & Violet,26,Uncommon,Reverse Holofoil / Normal,0.22,0.09,2.4444444444444446,0.13,penny
sv1-27,487866,Capsakid,sv1,Scarlet & Violet,27,Common,Reverse Holofoil / Normal,0.23,0.12,1.9166666666666667,0.11000000000000001,penny
sv1-28,487867,Capsakid,sv1,Scarlet & Violet,28,Common,Reverse Holofoil / Normal,0.21,0.19,1.1052631578947367,0.01999999999999999,penny
sv1-29,487868,Scovillain,sv1,Scarlet & Violet,29,Uncommon,Reverse Holofoil / Normal,0.24,0.1,2.4,0.13999999999999999,penny
sv1-30,487869,Growlithe,sv1,Scarlet & Violet,30,Common,Reverse Holofoil / Normal,0.33,0.17,1.9411764705882353,0.16,penny
sv1-31,487870,Growlithe,sv1,Scarlet & Violet,31,Common,Reverse Holofoil / Normal,0.44,0.18,2.4444444444444446,0.26,penny
sv1-33,487873,Houndour,sv1,Scarlet & Violet,33,Common,Reverse Holofoil / Normal,0.16,0.08,2.0,0.08,penny
sv1-34,487874,Houndoom,sv1,Scarlet & Violet,34,Common,Reverse Holofoil / Normal,0.19,0.17,1.1176470588235294,0.01999999999999999,penny
sv1-35,487875,Torkoal,sv1,Scarlet & Violet,35,Uncommon,Reverse Holofoil / Normal,0.22,0.1,2.1999999999999997,0.12,penny
sv1-37,487877,Crocalor,sv1,Scarlet & Violet,37,Uncommon,Reverse Holofoil / Normal,0.34,0.09,3.777777777777778,0.25,penny
sv1-39,487881,Charcadet,sv1,Scarlet & Violet,39,Common,Reverse Holofoil / Normal,0.22,0.11,2.0,0.11,penny
sv1-40,487882,Charcadet,sv1,Scarlet & Violet,40,Common,Reverse Holofoil / Normal,0.22,0.12,1.8333333333333335,0.1,penny
sv1-42,487885,Slowpoke,sv1,Scarlet & Violet,42,Common,Reverse Holofoil / Normal,0.34,0.15,2.266666666666667,0.19000000000000003,penny
sv1-44,487888,Magikarp,sv1,Scarlet & Violet,44,Common,Reverse Holofoil / Normal,0.34,0.16,2.125,0.18000000000000002,penny
sv1-46,487891,Buizel,sv1,Scarlet & Violet,46,Common,Reverse Holofoil / Normal,0.14,0.12,1.1666666666666667,0.020000000000000018,penny
sv1-47,487893,Floatzel,sv1,Scarlet & Violet,47,Uncommon,Reverse Holofoil / Normal,0.22,0.09,2.4444444444444446,0.13,penny
sv1-48,487894,Alomomola,sv1,Scarlet & Violet,48,Common,Reverse Holofoil / Normal,0.25,0.18,1.3888888888888888,0.07,penny
sv1-49,487895,Clauncher,sv1,Scarlet & Violet,49,Common,Reverse Holofoil / Normal,0.21,0.05,4.199999999999999,0.15999999999999998,penny
sv1-50,487897,Clawitzer,sv1,Scarlet & Violet,50,Common,Reverse Holofoil / Normal,0.1,0.09,1.1111111111111112,0.010000000000000009,penny
sv1-51,487898,Bruxish,sv1,Scarlet & Violet,51,Common,Reverse Holofoil / Normal,0.22,0.13,1.6923076923076923,0.09,penny
sv1-53,487899,Quaxwell,sv1,Scarlet & Violet,53,Uncommon,Reverse Holofoil / Normal,0.25,0.08,3.125,0.16999999999999998,penny
sv1-55,487903,Wiglett,sv1,Scarlet & Violet,55,Common,Reverse Holofoil / Normal,0.18,0.11,1.6363636363636362,0.06999999999999999,penny
sv1-56,487905,Wiglett,sv1,Scarlet & Violet,56,Common,Reverse Holofoil / Normal,0.31,0.11,2.8181818181818183,0.2,penny
sv1-57,487906,Wugtrio,sv1,Scarlet & Violet,57,Uncommon,Reverse Holofoil / Normal,0.28,0.13,2.153846153846154,0.15000000000000002,penny
sv1-58,487908,Cetoddle,sv1,Scarlet & Violet,58,Common,Reverse Holofoil / Normal,0.2,0.07,2.857142857142857,0.13,penny
sv1-59,487910,Cetoddle,sv1,Scarlet & Violet,59,Common,Reverse Holofoil / Normal,0.21,0.1,2.0999999999999996,0.10999999999999999,penny
sv1-60,487912,Cetitan,sv1,Scarlet & Violet,60,Uncommon,Reverse Holofoil / Normal,0.23,0.07,3.2857142857142856,0.16,penny
sv1-62,487914,Tatsugiri,sv1,Scarlet & Violet,62,Uncommon,Reverse Holofoil / Normal,0.31,0.16,1.9375,0.15,penny
sv1-63,487916,Magnemite,sv1,Scarlet & Violet,63,Common,Reverse Holofoil / Normal,0.15,0.11,1.3636363636363635,0.039999999999999994,penny
sv1-64,487917,Magneton,sv1,Scarlet & Violet,64,Common,Reverse Holofoil / Normal,0.18,0.11,1.6363636363636362,0.06999999999999999,penny
sv1-66,487919,Mareep,sv1,Scarlet & Violet,66,Common,Reverse Holofoil / Normal,0.18,0.16,1.125,0.01999999999999999,penny
sv1-67,487920,Flaaffy,sv1,Scarlet & Violet,67,Uncommon,Reverse Holofoil / Normal,0.24,0.16,1.5,0.07999999999999999,penny
sv1-68,487922,Pachirisu,sv1,Scarlet & Violet,68,Uncommon,Reverse Holofoil / Normal,0.25,0.1,2.5,0.15,penny
sv1-69,487923,Rotom,sv1,Scarlet & Violet,69,Common,Reverse Holofoil / Normal,0.22,0.14,1.5714285714285714,0.07999999999999999,penny
sv1-70,487924,Rotom,sv1,Scarlet & Violet,70,Common,Reverse Holofoil / Normal,0.24,0.11,2.1818181818181817,0.13,penny
sv1-71,487925,Toxel,sv1,Scarlet & Violet,71,Common,Reverse Holofoil / Normal,0.17,0.13,1.3076923076923077,0.04000000000000001,penny
sv1-72,487926,Toxtricity,sv1,Scarlet & Violet,72,Uncommon,Reverse Holofoil / Normal,0.26,0.13,2.0,0.13,penny
sv1-73,487927,Pawmi,sv1,Scarlet & Violet,73,Common,Reverse Holofoil / Normal,0.26,0.13,2.0,0.13,penny
sv1-74,487929,Pawmi,sv1,Scarlet & Violet,74,Common,Reverse Holofoil / Normal,0.23,0.13,1.7692307692307692,0.1,penny
sv1-75,487930,Pawmo,sv1,Scarlet & Violet,75,Common,Reverse Holofoil / Normal,0.19,0.13,1.4615384615384615,0.06,penny
sv1-77,487932,Wattrel,sv1,Scarlet & Violet,77,Common,Reverse Holofoil / Normal,0.21,0.14,1.4999999999999998,0.06999999999999998,penny
sv1-78,487933,Wattrel,sv1,Scarlet & Violet,78,Common,Reverse Holofoil / Normal,0.18,0.09,2.0,0.09,penny
sv1-79,487935,Kilowattrel,sv1,Scarlet & Violet,79,Uncommon,Reverse Holofoil / Normal,0.17,0.12,1.4166666666666667,0.05000000000000002,penny
sv1-82,487944,Drowzee,sv1,Scarlet & Violet,82,Common,Reverse Holofoil / Normal,0.14,0.11,1.272727272727273,0.030000000000000013,penny
sv1-83,487946,Hypno,sv1,Scarlet & Violet,83,Uncommon,Reverse Holofoil / Normal,0.23,0.16,1.4375,0.07,penny
sv1-84,487948,Ralts,sv1,Scarlet & Violet,84,Common,Reverse Holofoil / Normal,0.19,0.12,1.5833333333333335,0.07,penny
sv1-85,487949,Kirlia,sv1,Scarlet & Violet,85,Common,Reverse Holofoil / Normal,0.21,0.13,1.6153846153846152,0.07999999999999999,penny
sv1-87,487952,Shuppet,sv1,Scarlet & Violet,87,Common,Reverse Holofoil / Normal,0.2,0.14,1.4285714285714286,0.06,penny
sv1-89,487955,Drifloon,sv1,Scarlet & Violet,89,Common,Reverse Holofoil / Normal,0.16,0.1,1.5999999999999999,0.06,penny
sv1-90,487956,Drifblim,sv1,Scarlet & Violet,90,Uncommon,Reverse Holofoil / Normal,0.24,0.08,3.0,0.15999999999999998,penny
,487958,Flabebe,,,,,Reverse Holofoil / Normal,0.11,0.08,1.375,0.03,penny
sv1-92,487959,Floette,sv1,Scarlet & Violet,92,Common,Reverse Holofoil / Normal,0.14,0.12,1.1666666666666667,0.020000000000000018,penny
sv1-93,487960,Florges,sv1,Scarlet & Violet,93,Uncommon,Reverse Holofoil / Normal,0.2,0.17,1.1764705882352942,0.03,penny
sv1-94,487961,Dedenne,sv1,Scarlet & Violet,94,Common,Reverse Holofoil / Normal,0.21,0.17,1.2352941176470587,0.03999999999999998,penny
sv1-97,487968,Fidough,sv1,Scarlet & Violet,97,Common,Reverse Holofoil / Normal,0.29,0.14,2.071428571428571,0.14999999999999997,penny
sv1-98,487969,Fidough,sv1,Scarlet & Violet,98,Common,Reverse Holofoil / Normal,0.29,0.19,1.526315789473684,0.09999999999999998,penny
sv1-99,487971,Dachsbun,sv1,Scarlet & Violet,99,Uncommon,Reverse Holofoil / Normal,0.23,0.17,1.352941176470588,0.06,penny
sv1-100,487973,Flittle,sv1,Scarlet & Violet,100,Common,Reverse Holofoil / Normal,0.21,0.08,2.625,0.13,penny
sv1-101,487975,Flittle,sv1,Scarlet & Violet,101,Common,Reverse Holofoil / Normal,0.19,0.13,1.4615384615384615,0.06,penny
sv1-102,487976,Flittle,sv1,Scarlet & Violet,102,Common,Reverse Holofoil / Normal,0.19,0.09,2.111111111111111,0.1,penny
sv1-103,487978,Espathra,sv1,Scarlet & Violet,103,Uncommon,Reverse Holofoil / Normal,0.21,0.11,1.909090909090909,0.09999999999999999,penny
sv1-104,487980,Greavard,sv1,Scarlet & Violet,104,Common,Reverse Holofoil / Normal,0.22,0.08,2.75,0.14,penny
sv1-105,487981,Greavard,sv1,Scarlet & Violet,105,Common,Reverse Holofoil / Normal,0.21,0.11,1.909090909090909,0.09999999999999999,penny
sv1-107,487993,Mankey,sv1,Scarlet & Violet,107,Common,Reverse Holofoil / Normal,0.15,0.14,1.0714285714285714,0.009999999999999981,penny
sv1-108,487994,Primeape,sv1,Scarlet & Violet,108,Common,Reverse Holofoil / Normal,0.16,0.1,1.5999999999999999,0.06,penny
sv1-110,487999,Meditite,sv1,Scarlet & Violet,110,Common,Reverse Holofoil / Normal,0.15,0.14,1.0714285714285714,0.009999999999999981,penny
sv1-111,488000,Medicham,sv1,Scarlet & Violet,111,Uncommon,Reverse Holofoil / Normal,0.25,0.13,1.923076923076923,0.12,penny
sv1-112,488001,Riolu,sv1,Scarlet & Violet,112,Common,Reverse Holofoil / Normal,0.29,0.2,1.4499999999999997,0.08999999999999997,penny
sv1-113,488002,Riolu,sv1,Scarlet & Violet,113,Common,Reverse Holofoil / Normal,0.29,0.19,1.526315789473684,0.09999999999999998,penny
sv1-114,488003,Lucario,sv1,Scarlet & Violet,114,Uncommon,Reverse Holofoil / Normal,0.38,0.22,1.7272727272727273,0.16,penny
sv1-115,488004,Sandile,sv1,Scarlet & Violet,115,Common,Reverse Holofoil / Normal,0.19,0.15,1.2666666666666668,0.04000000000000001,penny
sv1-116,488005,Krokorok,sv1,Scarlet & Violet,116,Common,Reverse Holofoil / Normal,0.21,0.11,1.909090909090909,0.09999999999999999,penny
sv1-117,488006,Krookodile,sv1,Scarlet & Violet,117,Uncommon,Reverse Holofoil / Normal,0.21,0.09,2.3333333333333335,0.12,penny
sv1-119,488008,Silicobra,sv1,Scarlet & Violet,119,Common,Reverse Holofoil / Normal,0.12,0.1,1.2,0.01999999999999999,penny
sv1-120,488009,Sandaconda,sv1,Scarlet & Violet,120,Uncommon,Reverse Holofoil / Normal,0.18,0.09,2.0,0.09,penny
sv1-121,488010,Stonjourner,sv1,Scarlet & Violet,121,Uncommon,Reverse Holofoil / Normal,0.29,0.18,1.6111111111111112,0.10999999999999999,penny
sv1-127,488015,Muk,sv1,Scarlet & Violet,127,Uncommon,Reverse Holofoil / Normal,0.24,0.11,2.1818181818181817,0.13,penny
sv1-128,488016,Seviper,sv1,Scarlet & Violet,128,Common,Reverse Holofoil / Normal,0.18,0.08,2.25,0.09999999999999999,penny
sv1-129,488017,Spiritomb,sv1,Scarlet & Violet,129,Uncommon,Reverse Holofoil / Normal,0.21,0.06,3.5,0.15,penny
sv1-132,488021,Pawniard,sv1,Scarlet & Violet,132,Common,Reverse Holofoil / Normal,0.12,0.13,0.923076923076923,-0.010000000000000009,penny
sv1-133,488023,Bisharp,sv1,Scarlet & Violet,133,Common,Reverse Holofoil / Normal,0.13,0.08,1.625,0.05,penny
sv1-135,488025,Maschiff,sv1,Scarlet & Violet,135,Common,Reverse Holofoil / Normal,0.2,0.1,2.0,0.1,penny
sv1-138,488026,Bombirdier,sv1,Scarlet & Violet,138,Uncommon,Reverse Holofoil / Normal,0.21,0.07,2.9999999999999996,0.13999999999999999,penny
sv1-139,488027,Forretress,sv1,Scarlet & Violet,139,Uncommon,Reverse Holofoil / Normal,0.2,0.13,1.5384615384615385,0.07,penny
sv1-140,488028,Varoom,sv1,Scarlet & Violet,140,Common,Reverse Holofoil / Normal,0.22,0.07,3.142857142857143,0.15,penny
sv1-141,488029,Varoom,sv1,Scarlet & Violet,141,Common,Reverse Holofoil / Normal,0.2,0.1,2.0,0.1,penny
sv1-144,488031,Chansey,sv1,Scarlet & Violet,144,Common,Reverse Holofoil / Normal,0.18,0.16,1.125,0.01999999999999999,penny
sv1-145,488033,Blissey,sv1,Scarlet & Violet,145,Uncommon,Reverse Holofoil / Normal,0.25,0.19,1.3157894736842106,0.06,penny
sv1-146,488035,Zangoose,sv1,Scarlet & Violet,146,Common,Reverse Holofoil / Normal,0.15,0.12,1.25,0.03,penny
sv1-147,488036,Zangoose,sv1,Scarlet & Violet,147,Uncommon,Reverse Holofoil / Normal,0.23,0.13,1.7692307692307692,0.1,penny
sv1-148,488037,Starly,sv1,Scarlet & Violet,148,Common,Reverse Holofoil / Normal,0.26,0.21,1.2380952380952381,0.05000000000000002,penny
sv1-149,488038,Staravia,sv1,Scarlet & Violet,149,Common,Reverse Holofoil / Normal,0.12,0.08,1.5,0.039999999999999994,penny
sv1-150,488040,Staraptor,sv1,Scarlet & Violet,150,Uncommon,Reverse Holofoil / Normal,0.21,0.13,1.6153846153846152,0.07999999999999999,penny
sv1-151,488041,Skwovet,sv1,Scarlet & Violet,151,Common,Reverse Holofoil / Normal,0.22,0.2,1.0999999999999999,0.01999999999999999,penny
sv1-152,488043,Greedent,sv1,Scarlet & Violet,152,Uncommon,Reverse Holofoil / Normal,0.21,0.1,2.0999999999999996,0.10999999999999999,penny
sv1-154,488048,Lechonk,sv1,Scarlet & Violet,154,Common,Reverse Holofoil / Normal,0.29,0.11,2.6363636363636362,0.18,penny
sv1-156,488050,Lechonk,sv1,Scarlet & Violet,156,Common,Reverse Holofoil / Normal,0.21,0.09,2.3333333333333335,0.12,penny
sv1-157,488052,Oinkologne,sv1,Scarlet & Violet,157,Uncommon,Reverse Holofoil / Normal,0.21,0.1,2.0999999999999996,0.10999999999999999,penny
sv1-159,488054,Tandemaus,sv1,Scarlet & Violet,159,Common,Reverse Holofoil / Normal,0.41,0.23,1.7826086956521738,0.17999999999999997,penny
sv1-160,488056,Tandemaus,sv1,Scarlet & Violet,160,Common,Reverse Holofoil / Normal,0.38,0.2,1.9,0.18,penny
sv1-161,488057,Maushold,sv1,Scarlet & Violet,161,Uncommon,Reverse Holofoil / Normal,0.32,0.16,2.0,0.16,penny
sv1-162,488058,Squawkabilly,sv1,Scarlet & Violet,162,Common,Reverse Holofoil / Normal,0.16,0.1,1.5999999999999999,0.06,penny
sv1-163,488059,Cyclizar,sv1,Scarlet & Violet,163,Uncommon,Reverse Holofoil / Normal,0.25,0.08,3.125,0.16999999999999998,penny
sv1-165,488060,Flamigo,sv1,Scarlet & Violet,165,Uncommon,Reverse Holofoil / Normal,0.22,0.15,1.4666666666666668,0.07,penny
sv1-166,488071,Arven,sv1,Scarlet & Violet,166,Uncommon,Reverse Holofoil / Normal,0.55,0.37,1.4864864864864866,0.18000000000000005,penny
sv1-167,488072,Beach Court,sv1,Scarlet & Violet,167,Uncommon,Reverse Holofoil / Normal,0.25,0.11,2.272727272727273,0.14,penny
sv1-168,488073,Crushing Hammer,sv1,Scarlet & Violet,168,Common,Reverse Holofoil / Normal,0.29,0.21,1.380952380952381,0.07999999999999999,penny
sv1-169,488074,Defiance Band,sv1,Scarlet & Violet,169,Uncommon,Reverse Holofoil / Normal,0.3,0.26,1.1538461538461537,0.03999999999999998,penny
sv1-170,488075,Electric Generator,sv1,Scarlet & Violet,170,Uncommon,Reverse Holofoil / Normal,0.28,0.17,1.647058823529412,0.11000000000000001,penny
sv1-171,488076,Energy Retrieval,sv1,Scarlet & Violet,171,Common,Reverse Holofoil / Normal,0.31,0.26,1.1923076923076923,0.04999999999999999,penny
sv1-172,488077,Energy Search,sv1,Scarlet & Violet,172,Common,Reverse Holofoil / Normal,0.25,0.27,0.9259259259259258,-0.020000000000000018,penny
sv1-173,488078,Energy Switch,sv1,Scarlet & Violet,173,Common,Reverse Holofoil / Normal,0.27,0.25,1.08,0.020000000000000018,penny
sv1-174,488079,Exp. Share,sv1,Scarlet & Violet,174,Uncommon,Reverse Holofoil / Normal,0.36,0.21,1.7142857142857142,0.15,penny
sv1-175,488080,Jacq,sv1,Scarlet & Violet,175,Uncommon,Reverse Holofoil / Normal,0.34,0.21,1.6190476190476193,0.13000000000000003,penny
sv1-176,488081,Judge,sv1,Scarlet & Violet,176,Uncommon,Reverse Holofoil / Normal,0.34,0.22,1.5454545454545456,0.12000000000000002,penny
sv1-177,488082,Katy,sv1,Scarlet & Violet,177,Uncommon,Reverse Holofoil / Normal,0.27,0.1,2.7,0.17,penny
sv1-178,488083,Mesagoza,sv1,Scarlet & Violet,178,Uncommon,Reverse Holofoil / Normal,0.24,0.14,1.714285714285714,0.09999999999999998,penny
sv1-179,488085,Miriam,sv1,Scarlet & Violet,179,Uncommon,Reverse Holofoil / Normal,0.24,0.15,1.6,0.09,penny
sv1-180,488086,Nemona,sv1,Scarlet & Violet,180,Common,Reverse Holofoil / Normal,0.19,0.13,1.4615384615384615,0.06,penny
sv1-181,488087,Nest Ball,sv1,Scarlet & Violet,181,Uncommon,Reverse Holofoil / Normal,0.63,0.3,2.1,0.33,penny
sv1-182,488088,Pal Pad,sv1,Scarlet & Violet,182,Common,Reverse Holofoil / Normal,0.34,0.26,1.3076923076923077,0.08000000000000002,penny
sv1-183,488089,Penny,sv1,Scarlet & Violet,183,Uncommon,Reverse Holofoil / Normal,0.45,0.15,3.0,0.30000000000000004,penny
sv1-184,488090,Picnic Basket,sv1,Scarlet & Violet,184,Uncommon,Reverse Holofoil / Normal,0.23,0.17,1.352941176470588,0.06,penny
,488091,Poke Ball,,,,,Reverse Holofoil / Normal,0.14,0.14,1.0,0.0,penny
,488092,Pokegear 3.0,,,,,Reverse Holofoil / Normal,1.26,0.36,3.5,0.9,penny
,488093,Pokemon Catcher,,,,,Reverse Holofoil / Normal,0.26,0.26,1.0,0.0,penny
sv1-188,488094,Potion,sv1,Scarlet & Violet,188,Common,Reverse Holofoil / Normal,0.16,0.12,1.3333333333333335,0.04000000000000001,penny
sv1-191,488098,Rare Candy,sv1,Scarlet & Violet,191,Common,Reverse Holofoil / Normal,0.29,0.23,1.2608695652173911,0.05999999999999997,penny
sv1-193,488100,Rocky Helmet,sv1,Scarlet & Violet,193,Uncommon,Reverse Holofoil / Normal,0.2,0.15,1.3333333333333335,0.05000000000000002,penny
sv1-194,488102,Switch,sv1,Scarlet & Violet,194,Common,Reverse Holofoil / Normal,0.2,0.27,0.7407407407407407,-0.07,penny
sv1-195,488104,Team Star Grunt,sv1,Scarlet & Violet,195,Uncommon,Reverse Holofoil / Normal,0.24,0.13,1.846153846153846,0.10999999999999999,penny
sv1-196,488105,Ultra Ball,sv1,Scarlet & Violet,196,Uncommon,Reverse Holofoil / Normal,1.72,0.26,6.615384615384615,1.46,penny
sv1-197,488107,Vitality Band,sv1,Scarlet & Violet,197,Uncommon,Reverse Holofoil / Normal,0.28,0.13,2.153846153846154,0.15000000000000002,penny
sv1-198,488108,Youngster,sv1,Scarlet & Violet,198,Uncommon,Reverse Holofoil / Normal,0.27,0.13,2.076923076923077,0.14,penny
,475994,Octillery - 037/163,,,,,Holofoil / Normal,0.47,0.33,1.424242424242424,0.13999999999999996,penny
,476001,Drizzile - 056/202,,,,,Holofoil / Normal,0.93,0.62,1.5,0.31000000000000005,penny
,476002,Inteleon - 058/202,,,,,Holofoil / Normal,0.75,0.73,1.0273972602739727,0.020000000000000018,penny
,476003,Inteleon - 043/198,,,,,Holofoil / Normal,0.32,0.26,1.2307692307692308,0.06,penny
,476011,Flaaffy - 055/203,,,,,Holofoil / Normal,0.7,0.47,1.4893617021276595,0.22999999999999998,penny
,476025,Malamar - 070/198,,,,,Holofoil / Normal,0.34,0.26,1.3076923076923077,0.08000000000000002,penny
,476038,Passimian - 088/198,,,,,Holofoil / Normal,0.29,0.24,1.2083333333333333,0.04999999999999999,penny
